state,sex,age_group,death_month,all_cause_deaths
PR,Total,25-29,2,110
PR,Total,30-34,2,113
PR,Total,35-39,2,137
PR,Total,40-44,2,183
PR,Total,45-49,2,220
PR,Total,50-54,2,288
PR,Total,55-59,2,398
PR,Total,60-64,2,469
PR,Total,65-69,2,595
PR,Total,70-74,2,605
PR,Total,75-79,2,619
PR,Total,80-84,2,652
PR,Total,85-89,2,543
PR,Total,90+,2,442
PR,Total,0,3,112
PR,Total,1-4,3,17
PR,Total,5-9,3,6
PR,Total,10-14,3,18
PR,Total,15-19,3,65
PR,Total,20-24,3,126
PR,Total,25-29,3,102
PR,Total,30-34,3,113
PR,Total,35-39,3,166
PR,Total,40-44,3,198
PR,Total,45-49,3,225
PR,Total,50-54,3,313
PR,Total,55-59,3,432
PR,Total,60-64,3,537
PR,Total,65-69,3,667
PR,Total,70-74,3,662
PR,Total,75-79,3,702
PR,Total,80-84,3,756
PR,Total,85-89,3,595
PR,Total,90+,3,501
PR,Total,0,4,103
PR,Total,1-4,4,15
PR,Total,5-9,4,8
PR,Total,10-14,4,13
PR,Total,15-19,4,62
PR,Total,20-24,4,107
PR,Total,25-29,4,103
PR,Total,30-34,4,110
PR,Total,35-39,4,132
PR,Total,40-44,4,179
PR,Total,45-49,4,241
PR,Total,50-54,4,318
PR,Total,55-59,4,417
PR,Total,60-64,4,525
PR,Total,65-69,4,597
PR,Total,70-74,4,644
PR,Total,75-79,4,680
PR,Total,80-84,4,676
PR,Total,85-89,4,518
PR,Total,90+,4,456
PR,Total,0,5,129
PR,Total,1-4,5,15
PR,Total,5-9,5,12
PR,Total,10-14,5,16
PR,Total,15-19,5,49
PR,Total,20-24,5,94
PR,Total,25-29,5,113
PR,Total,30-34,5,109
PR,Total,35-39,5,166
PR,Total,40-44,5,150
PR,Total,45-49,5,226
PR,Total,50-54,5,332
PR,Total,55-59,5,446
PR,Total,60-64,5,576
PR,Total,65-69,5,613
PR,Total,70-74,5,644
PR,Total,75-79,5,706
PR,Total,80-84,5,749
PR,Total,85-89,5,581
PR,Total,90+,5,534
PR,Total,0,6,97
PR,Total,1-4,6,16
PR,Total,5-9,6,13
PR,Total,10-14,6,15
PR,Total,15-19,6,56
PR,Total,20-24,6,122
PR,Total,25-29,6,111
PR,Total,30-34,6,103
PR,Total,35-39,6,136
PR,Total,40-44,6,175
PR,Total,45-49,6,243
PR,Total,50-54,6,341
PR,Total,55-59,6,508
PR,Total,60-64,6,568
PR,Total,65-69,6,669
PR,Total,70-74,6,733
PR,Total,75-79,6,784
PR,Total,80-84,6,823
PR,Total,85-89,6,618
PR,Total,90+,6,564
PR,Total,0,7,133
PR,Total,1-4,7,12
PR,Total,5-9,7,10
PR,Total,10-14,7,11
PR,Total,15-19,7,47
PR,Total,20-24,7,115
PR,Total,25-29,7,108
PR,Total,30-34,7,123
PR,Total,35-39,7,179
PR,Total,40-44,7,203
PR,Total,45-49,7,277
PR,Total,50-54,7,402
PR,Total,55-59,7,597
PR,Total,60-64,7,648
PR,Total,65-69,7,796
PR,Total,70-74,7,880
PR,Total,75-79,7,893
PR,Total,80-84,7,928
PR,Total,85-89,7,729
PR,Total,90+,7,651
PR,Total,0,8,113
PR,Total,1-4,8,20
PR,Total,5-9,8,10
PR,Total,10-14,8,15
PR,Total,15-19,8,58
PR,Total,20-24,8,108
PR,Total,25-29,8,116
PR,Total,30-34,8,121
PR,Total,35-39,8,177
PR,Total,40-44,8,199
PR,Total,45-49,8,275
PR,Total,50-54,8,424
PR,Total,55-59,8,587
PR,Total,60-64,8,706
PR,Total,65-69,8,815
PR,Total,70-74,8,900
PR,Total,75-79,8,932
PR,Total,80-84,8,893
PR,Total,85-89,8,756
PR,Total,90+,8,645
PR,Total,0,9,103
PR,Total,1-4,9,15
PR,Total,5-9,9,8
PR,Total,10-14,9,15
PR,Total,15-19,9,54
PR,Total,20-24,9,108
PR,Total,25-29,9,96
PR,Total,30-34,9,139
PR,Total,35-39,9,178
PR,Total,40-44,9,183
PR,Total,45-49,9,282
PR,Total,50-54,9,351
PR,Total,55-59,9,499
PR,Total,60-64,9,642
PR,Total,65-69,9,748
PR,Total,70-74,9,798
PR,Total,75-79,9,837
PR,Total,80-84,9,816
PR,Total,85-89,9,677
PR,Total,90+,9,575
PR,Total,0,10,118
PR,Total,1-4,10,20
PR,Total,5-9,10,13
PR,Total,10-14,10,15
PR,Total,15-19,10,56
PR,Total,20-24,10,121
PR,Total,25-29,10,106
PR,Total,30-34,10,132
PR,Total,35-39,10,164
PR,Total,40-44,10,173
PR,Total,45-49,10,267
PR,Total,50-54,10,314
PR,Total,55-59,10,421
PR,Total,60-64,10,602
PR,Total,65-69,10,712
PR,Total,70-74,10,741
PR,Total,75-79,10,777
PR,Total,80-84,10,824
PR,Total,85-89,10,673
PR,Total,90+,10,551
PR,Total,0,11,90
PR,Total,1-4,11,19
PR,Total,5-9,11,8
PR,Total,10-14,11,16
PR,Total,15-19,11,65
PR,Total,20-24,11,109
PR,Total,25-29,11,104
PR,Total,30-34,11,117
PR,Total,35-39,11,148
PR,Total,40-44,11,201
PR,Total,45-49,11,260
PR,Total,50-54,11,336
PR,Total,55-59,11,481
PR,Total,60-64,11,635
PR,Total,65-69,11,737
PR,Total,70-74,11,734
PR,Total,75-79,11,791
PR,Total,80-84,11,755
PR,Total,85-89,11,643
PR,Total,90+,11,507
PR,Total,0,12,117
PR,Total,1-4,12,24
PR,Total,5-9,12,11
PR,Total,10-14,12,12
PR,Total,15-19,12,56
PR,Total,20-24,12,125
PR,Total,25-29,12,124
PR,Total,30-34,12,124
PR,Total,35-39,12,194
PR,Total,40-44,12,237
PR,Total,45-49,12,324
PR,Total,50-54,12,416
PR,Total,55-59,12,563
PR,Total,60-64,12,720
PR,Total,65-69,12,838
PR,Total,70-74,12,913
PR,Total,75-79,12,940
PR,Total,80-84,12,884
PR,Total,85-89,12,707
PR,Total,90+,12,579
SC,Total,0,1,99
SC,Total,1-4,1,8
SC,Total,5-9,1,8
SC,Total,10-14,1,10
SC,Total,15-19,1,30
SC,Total,20-24,1,43
SC,Total,25-29,1,60
SC,Total,30-34,1,75
SC,Total,35-39,1,68
SC,Total,40-44,1,79
SC,Total,45-49,1,115
SC,Total,50-54,1,186
SC,Total,55-59,1,240
SC,Total,60-64,1,287
SC,Total,65-69,1,366
SC,Total,70-74,1,358
SC,Total,75-79,1,379
SC,Total,80-84,1,357
SC,Total,85-89,1,314
SC,Total,90+,1,272
SC,Total,0,2,82
SC,Total,1-4,2,17
SC,Total,5-9,2,4
SC,Total,10-14,2,13
SC,Total,15-19,2,29
SC,Total,20-24,2,64
SC,Total,25-29,2,71
SC,Total,30-34,2,53
SC,Total,35-39,2,63
SC,Total,40-44,2,80
SC,Total,45-49,2,113
SC,Total,50-54,2,181
SC,Total,55-59,2,240
SC,Total,60-64,2,287
SC,Total,65-69,2,323
SC,Total,70-74,2,368
SC,Total,75-79,2,323
SC,Total,80-84,2,340
SC,Total,85-89,2,299
SC,Total,90+,2,226
SC,Total,0,3,67
SC,Total,1-4,3,8
SC,Total,5-9,3,4
SC,Total,10-14,3,8
SC,Total,15-19,3,32
SC,Total,20-24,3,56
SC,Total,25-29,3,49
SC,Total,30-34,3,65
SC,Total,35-39,3,95
SC,Total,40-44,3,99
SC,Total,45-49,3,125
SC,Total,50-54,3,186
SC,Total,55-59,3,268
SC,Total,60-64,3,307
SC,Total,65-69,3,380
SC,Total,70-74,3,378
SC,Total,75-79,3,378
SC,Total,80-84,3,374
SC,Total,85-89,3,323
SC,Total,90+,3,301
SC,Total,0,4,82
SC,Total,1-4,4,13
SC,Total,5-9,4,3
SC,Total,10-14,4,3
SC,Total,15-19,4,28
SC,Total,20-24,4,43
SC,Total,25-29,4,41
SC,Total,30-34,4,60
SC,Total,35-39,4,65
SC,Total,40-44,4,81
SC,Total,45-49,4,126
SC,Total,50-54,4,189
SC,Total,55-59,4,221
SC,Total,60-64,4,289
SC,Total,65-69,4,329
SC,Total,70-74,4,360
SC,Total,75-79,4,339
SC,Total,80-84,4,388
SC,Total,85-89,4,273
SC,Total,90+,4,265
SC,Total,0,5,84
SC,Total,1-4,5,10
SC,Total,5-9,5,6
SC,Total,10-14,5,8
SC,Total,15-19,5,33
SC,Total,20-24,5,50
SC,Total,25-29,5,40
SC,Total,30-34,5,55
SC,Total,35-39,5,68
SC,Total,40-44,5,78
SC,Total,45-49,5,143
SC,Total,50-54,5,183
SC,Total,55-59,5,241
SC,Total,60-64,5,324
SC,Total,65-69,5,319
SC,Total,70-74,5,349
SC,Total,75-79,5,353
SC,Total,80-84,5,396
SC,Total,85-89,5,314
SC,Total,90+,5,275
SC,Total,0,6,78
SC,Total,1-4,6,8
SC,Total,5-9,6,4
SC,Total,10-14,6,8
SC,Total,15-19,6,29
SC,Total,20-24,6,54
SC,Total,25-29,6,50
SC,Total,30-34,6,66
SC,Total,35-39,6,84
SC,Total,40-44,6,110
SC,Total,45-49,6,138
SC,Total,50-54,6,201
SC,Total,55-59,6,250
SC,Total,60-64,6,339
SC,Total,65-69,6,357
SC,Total,70-74,6,449
SC,Total,75-79,6,389
SC,Total,80-84,6,437
SC,Total,85-89,6,315
SC,Total,90+,6,271
SC,Total,0,7,59
SC,Total,1-4,7,9
SC,Total,5-9,7,3
SC,Total,10-14,7,5
SC,Total,15-19,7,28
SC,Total,20-24,7,61
SC,Total,25-29,7,45
SC,Total,30-34,7,60
SC,Total,35-39,7,95
SC,Total,40-44,7,112
SC,Total,45-49,7,163
SC,Total,50-54,7,251
SC,Total,55-59,7,338
SC,Total,60-64,7,427
SC,Total,65-69,7,532
SC,Total,70-74,7,540
SC,Total,75-79,7,518
SC,Total,80-84,7,566
SC,Total,85-89,7,423
SC,Total,90+,7,390
SC,Total,0,8,75
SC,Total,1-4,8,14
SC,Total,5-9,8,3
SC,Total,10-14,8,10
SC,Total,15-19,8,28
SC,Total,20-24,8,50
SC,Total,25-29,8,51
SC,Total,30-34,8,67
SC,Total,35-39,8,71
SC,Total,40-44,8,130
SC,Total,45-49,8,169
SC,Total,50-54,8,241
SC,Total,55-59,8,383
SC,Total,60-64,8,437
SC,Total,65-69,8,482
SC,Total,70-74,8,553
SC,Total,75-79,8,550
SC,Total,80-84,8,603
SC,Total,85-89,8,436
SC,Total,90+,8,404
SC,Total,0,9,75
SC,Total,1-4,9,5
SC,Total,5-9,9,3
SC,Total,10-14,9,7
SC,Total,15-19,9,15
SC,Total,20-24,9,52
SC,Total,25-29,9,56
SC,Total,30-34,9,58
SC,Total,35-39,9,67
SC,Total,40-44,9,101
SC,Total,45-49,9,128
SC,Total,50-54,9,201
SC,Total,55-59,9,273
SC,Total,60-64,9,312
SC,Total,65-69,9,401
SC,Total,70-74,9,436
SC,Total,75-79,9,454
SC,Total,80-84,9,435
SC,Total,85-89,9,374
SC,Total,90+,9,277
SC,Total,0,10,77
SC,Total,1-4,10,7
SC,Total,5-9,10,2
SC,Total,10-14,10,3
SC,Total,15-19,10,28
SC,Total,20-24,10,46
SC,Total,25-29,10,41
SC,Total,30-34,10,52
SC,Total,35-39,10,67
SC,Total,40-44,10,80
SC,Total,45-49,10,143
SC,Total,50-54,10,182
SC,Total,55-59,10,274
SC,Total,60-64,10,328
SC,Total,65-69,10,359
SC,Total,70-74,10,358
SC,Total,75-79,10,368
SC,Total,80-84,10,400
SC,Total,85-89,10,329
SC,Total,90+,10,278
SC,Total,0,11,57
SC,Total,1-4,11,10
SC,Total,5-9,11,1
SC,Total,10-14,11,11
SC,Total,15-19,11,18
SC,Total,20-24,11,48
SC,Total,25-29,11,52
SC,Total,30-34,11,67
SC,Total,35-39,11,92
SC,Total,40-44,11,88
SC,Total,45-49,11,112
SC,Total,50-54,11,188
SC,Total,55-59,11,230
SC,Total,60-64,11,329
SC,Total,65-69,11,345
SC,Total,70-74,11,428
SC,Total,75-79,11,397
SC,Total,80-84,11,363
SC,Total,85-89,11,322
SC,Total,90+,11,294
SC,Total,0,12,65
SC,Total,1-4,12,8
SC,Total,5-9,12,12
SC,Total,10-14,12,12
SC,Total,15-19,12,30
SC,Total,20-24,12,32
SC,Total,25-29,12,71
SC,Total,30-34,12,61
SC,Total,35-39,12,104
SC,Total,40-44,12,109
SC,Total,45-49,12,165
SC,Total,50-54,12,232
SC,Total,55-59,12,369
SC,Total,60-64,12,412
SC,Total,65-69,12,492
SC,Total,70-74,12,546
SC,Total,75-79,12,531
SC,Total,80-84,12,529
SC,Total,85-89,12,445
SC,Total,90+,12,348
RS,Total,0,1,106
RS,Total,1-4,1,16
RS,Total,5-9,1,10
RS,Total,10-14,1,11
RS,Total,15-19,1,58
RS,Total,20-24,1,104
RS,Total,25-29,1,93
RS,Total,30-34,1,113
RS,Total,35-39,1,147
RS,Total,40-44,1,173
RS,Total,45-49,1,214
RS,Total,50-54,1,314
RS,Total,55-59,1,433
RS,Total,60-64,1,605
RS,Total,65-69,1,742
RS,Total,70-74,1,769
RS,Total,75-79,1,871
RS,Total,80-84,1,847
RS,Total,85-89,1,695
RS,Total,90+,1,652
RS,Total,0,2,110
RS,Total,1-4,2,12
RS,Total,5-9,2,12
RS,Total,10-14,2,9
RS,Total,15-19,2,65
RS,Total,20-24,2,88
RS,Total,25-29,2,100
RS,Total,30-34,2,99
RS,Total,35-39,2,126
RS,Total,40-44,2,161
RS,Total,45-49,2,218
RS,Total,50-54,2,289
RS,Total,55-59,2,431
RS,Total,60-64,2,541
RS,Total,65-69,2,705
RS,Total,70-74,2,713
RS,Total,75-79,2,727
RS,Total,80-84,2,747
RS,Total,85-89,2,655
RS,Total,90+,2,576
RS,Total,0,3,88
RS,Total,1-4,3,12
RS,Total,5-9,3,7
RS,Total,10-14,3,21
RS,Total,15-19,3,50
RS,Total,20-24,3,107
RS,Total,25-29,3,93
RS,Total,30-34,3,93
RS,Total,35-39,3,115
RS,Total,40-44,3,161
RS,Total,45-49,3,204
RS,Total,50-54,3,291
RS,Total,55-59,3,472
RS,Total,60-64,3,655
RS,Total,65-69,3,696
RS,Total,70-74,3,752
RS,Total,75-79,3,804
RS,Total,80-84,3,818
RS,Total,85-89,3,707
RS,Total,90+,3,655
RS,Total,0,4,99
RS,Total,1-4,4,8
RS,Total,5-9,4,4
RS,Total,10-14,4,5
RS,Total,15-19,4,42
RS,Total,20-24,4,78
RS,Total,25-29,4,88
RS,Total,30-34,4,92
RS,Total,35-39,4,121
RS,Total,40-44,4,153
RS,Total,45-49,4,207
RS,Total,50-54,4,286
RS,Total,55-59,4,428
RS,Total,60-64,4,533
RS,Total,65-69,4,636
RS,Total,70-74,4,733
RS,Total,75-79,4,776
RS,Total,80-84,4,765
RS,Total,85-89,4,668
RS,Total,90+,4,584
RS,Total,0,5,90
RS,Total,1-4,5,11
RS,Total,5-9,5,9
RS,Total,10-14,5,12
RS,Total,15-19,5,41
RS,Total,20-24,5,86
RS,Total,25-29,5,88
RS,Total,30-34,5,112
RS,Total,35-39,5,138
RS,Total,40-44,5,165
RS,Total,45-49,5,243
RS,Total,50-54,5,359
RS,Total,55-59,5,474
RS,Total,60-64,5,691
RS,Total,65-69,5,764
RS,Total,70-74,5,806
RS,Total,75-79,5,856
RS,Total,80-84,5,863
RS,Total,85-89,5,715
RS,Total,90+,5,700
RS,Total,0,6,98
RS,Total,1-4,6,11
RS,Total,5-9,6,7
RS,Total,10-14,6,13
RS,Total,15-19,6,44
RS,Total,20-24,6,69
RS,Total,25-29,6,89
RS,Total,30-34,6,99
RS,Total,35-39,6,118
RS,Total,40-44,6,175
RS,Total,45-49,6,221
RS,Total,50-54,6,366
RS,Total,55-59,6,498
RS,Total,60-64,6,672
RS,Total,65-69,6,764
RS,Total,70-74,6,839
RS,Total,75-79,6,880
RS,Total,80-84,6,905
RS,Total,85-89,6,849
RS,Total,90+,6,725
RS,Total,0,7,81
RS,Total,1-4,7,6
RS,Total,5-9,7,5
RS,Total,10-14,7,8
RS,Total,15-19,7,51
RS,Total,20-24,7,87
RS,Total,25-29,7,102
RS,Total,30-34,7,108
RS,Total,35-39,7,141
RS,Total,40-44,7,208
RS,Total,45-49,7,279
RS,Total,50-54,7,394
RS,Total,55-59,7,590
RS,Total,60-64,7,796
RS,Total,65-69,7,979
RS,Total,70-74,7,1103
RS,Total,75-79,7,1135
RS,Total,80-84,7,1235
RS,Total,85-89,7,1068
RS,Total,90+,7,983
RS,Total,0,8,99
RS,Total,1-4,8,14
RS,Total,5-9,8,8
RS,Total,10-14,8,9
RS,Total,15-19,8,44
RS,Total,20-24,8,81
RS,Total,25-29,8,99
RS,Total,30-34,8,99
RS,Total,35-39,8,137
RS,Total,40-44,8,191
RS,Total,45-49,8,254
RS,Total,50-54,8,378
RS,Total,55-59,8,596
RS,Total,60-64,8,817
RS,Total,65-69,8,985
RS,Total,70-74,8,1109
RS,Total,75-79,8,1081
RS,Total,80-84,8,1120
RS,Total,85-89,8,973
RS,Total,90+,8,918
RS,Total,0,9,82
RS,Total,1-4,9,15
RS,Total,5-9,9,3
RS,Total,10-14,9,5
RS,Total,15-19,9,37
RS,Total,20-24,9,93
RS,Total,25-29,9,92
RS,Total,30-34,9,95
RS,Total,35-39,9,154
RS,Total,40-44,9,181
RS,Total,45-49,9,223
RS,Total,50-54,9,341
RS,Total,55-59,9,539
RS,Total,60-64,9,758
RS,Total,65-69,9,872
RS,Total,70-74,9,927
RS,Total,75-79,9,976
RS,Total,80-84,9,1007
RS,Total,85-89,9,877
RS,Total,90+,9,789
RS,Total,0,10,83
RS,Total,1-4,10,16
RS,Total,5-9,10,7
RS,Total,10-14,10,7
RS,Total,15-19,10,61
RS,Total,20-24,10,105
RS,Total,25-29,10,92
RS,Total,30-34,10,107
RS,Total,35-39,10,156
RS,Total,40-44,10,198
RS,Total,45-49,10,251
RS,Total,50-54,10,334
RS,Total,55-59,10,485
RS,Total,60-64,10,721
RS,Total,65-69,10,844
RS,Total,70-74,10,958
RS,Total,75-79,10,975
RS,Total,80-84,10,976
RS,Total,85-89,10,792
RS,Total,90+,10,782
RS,Total,0,11,78
RS,Total,1-4,11,18
RS,Total,5-9,11,7
RS,Total,10-14,11,7
RS,Total,15-19,11,32
RS,Total,20-24,11,90
RS,Total,25-29,11,91
RS,Total,30-34,11,105
RS,Total,35-39,11,151
RS,Total,40-44,11,187
RS,Total,45-49,11,254
RS,Total,50-54,11,344
RS,Total,55-59,11,505
RS,Total,60-64,11,717
RS,Total,65-69,11,798
RS,Total,70-74,11,969
RS,Total,75-79,11,968
RS,Total,80-84,11,953
RS,Total,85-89,11,847
RS,Total,90+,11,772
RS,Total,0,12,110
RS,Total,1-4,12,17
RS,Total,5-9,12,7
RS,Total,10-14,12,16
RS,Total,15-19,12,46
RS,Total,20-24,12,86
RS,Total,25-29,12,87
RS,Total,30-34,12,125
RS,Total,35-39,12,145
RS,Total,40-44,12,200
RS,Total,45-49,12,254
RS,Total,50-54,12,411
RS,Total,55-59,12,557
RS,Total,60-64,12,795
RS,Total,65-69,12,971
RS,Total,70-74,12,1068
RS,Total,75-79,12,1146
RS,Total,80-84,12,1091
RS,Total,85-89,12,862
RS,Total,90+,12,842
MS,Total,0,1,49
MS,Total,1-4,1,8
MS,Total,5-9,1,1
MS,Total,10-14,1,9
MS,Total,15-19,1,13
MS,Total,20-24,1,25
MS,Total,25-29,1,27
MS,Total,30-34,1,34
MS,Total,35-39,1,29
MS,Total,40-44,1,51
MS,Total,45-49,1,47
MS,Total,50-54,1,80
MS,Total,55-59,1,81
MS,Total,60-64,1,116
MS,Total,65-69,1,101
MS,Total,70-74,1,161
MS,Total,75-79,1,135
MS,Total,80-84,1,137
MS,Total,85-89,1,104
MS,Total,90+,1,107
MS,Total,0,2,37
MS,Total,1-4,2,6
MS,Total,5-9,2,8
MS,Total,10-14,2,5
MS,Total,15-19,2,10
MS,Total,20-24,2,21
MS,Total,25-29,2,20
MS,Total,30-34,2,30
MS,Total,35-39,2,35
MS,Total,40-44,2,54
MS,Total,45-49,2,52
MS,Total,50-54,2,68
MS,Total,55-59,2,95
MS,Total,60-64,2,104
MS,Total,65-69,2,118
MS,Total,70-74,2,134
MS,Total,75-79,2,137
MS,Total,80-84,2,132
MS,Total,85-89,2,112
MS,Total,90+,2,104
MS,Total,0,3,42
MS,Total,1-4,3,6
MS,Total,5-9,3,4
MS,Total,10-14,3,7
MS,Total,15-19,3,18
MS,Total,20-24,3,23
MS,Total,25-29,3,28
MS,Total,30-34,3,27
MS,Total,35-39,3,42
MS,Total,40-44,3,49
MS,Total,45-49,3,62
MS,Total,50-54,3,74
MS,Total,55-59,3,97
MS,Total,60-64,3,117
MS,Total,65-69,3,161
MS,Total,70-74,3,173
MS,Total,75-79,3,159
MS,Total,80-84,3,182
MS,Total,85-89,3,137
MS,Total,90+,3,123
MS,Total,0,4,35
MS,Total,1-4,4,4
MS,Total,10-14,4,2
MS,Total,15-19,4,17
MS,Total,20-24,4,29
MS,Total,25-29,4,24
MS,Total,30-34,4,40
MS,Total,35-39,4,38
MS,Total,40-44,4,45
MS,Total,45-49,4,52
MS,Total,50-54,4,60
MS,Total,55-59,4,100
MS,Total,60-64,4,106
MS,Total,65-69,4,148
MS,Total,70-74,4,133
MS,Total,75-79,4,115
MS,Total,80-84,4,130
MS,Total,85-89,4,94
MS,Total,90+,4,109
MS,Total,0,5,43
MS,Total,1-4,5,6
MS,Total,5-9,5,4
MS,Total,10-14,5,10
MS,Total,15-19,5,13
MS,Total,20-24,5,21
MS,Total,25-29,5,30
MS,Total,30-34,5,29
MS,Total,35-39,5,53
MS,Total,40-44,5,52
MS,Total,45-49,5,57
MS,Total,50-54,5,67
MS,Total,55-59,5,101
MS,Total,60-64,5,124
MS,Total,65-69,5,136
MS,Total,70-74,5,149
MS,Total,75-79,5,140
MS,Total,80-84,5,153
MS,Total,85-89,5,114
MS,Total,90+,5,107
MS,Total,0,6,39
MS,Total,1-4,6,9
MS,Total,5-9,6,4
MS,Total,10-14,6,8
MS,Total,15-19,6,15
MS,Total,20-24,6,19
MS,Total,25-29,6,25
MS,Total,30-34,6,27
MS,Total,35-39,6,26
MS,Total,40-44,6,51
MS,Total,45-49,6,52
MS,Total,50-54,6,79
MS,Total,55-59,6,100
MS,Total,60-64,6,114
MS,Total,65-69,6,143
MS,Total,70-74,6,150
MS,Total,75-79,6,140
MS,Total,80-84,6,144
MS,Total,85-89,6,113
MS,Total,90+,6,113
MS,Total,0,7,38
MS,Total,1-4,7,7
MS,Total,5-9,7,3
MS,Total,10-14,7,6
MS,Total,15-19,7,15
MS,Total,20-24,7,24
MS,Total,25-29,7,20
MS,Total,30-34,7,40
MS,Total,35-39,7,48
MS,Total,40-44,7,60
MS,Total,45-49,7,76
MS,Total,50-54,7,79
MS,Total,55-59,7,128
MS,Total,60-64,7,171
MS,Total,65-69,7,191
MS,Total,70-74,7,170
MS,Total,75-79,7,200
MS,Total,80-84,7,200
MS,Total,85-89,7,144
MS,Total,90+,7,151
MS,Total,0,8,34
MS,Total,1-4,8,4
MS,Total,5-9,8,5
MS,Total,10-14,8,3
MS,Total,15-19,8,8
MS,Total,20-24,8,26
MS,Total,25-29,8,22
MS,Total,30-34,8,37
MS,Total,35-39,8,50
MS,Total,40-44,8,60
MS,Total,45-49,8,97
MS,Total,50-54,8,113
MS,Total,55-59,8,161
MS,Total,60-64,8,168
MS,Total,65-69,8,185
MS,Total,70-74,8,247
MS,Total,75-79,8,232
MS,Total,80-84,8,212
MS,Total,85-89,8,185
MS,Total,90+,8,161
MS,Total,0,9,31
MS,Total,1-4,9,9
MS,Total,5-9,9,4
MS,Total,10-14,9,8
MS,Total,15-19,9,10
MS,Total,20-24,9,23
MS,Total,25-29,9,32
MS,Total,30-34,9,36
MS,Total,35-39,9,35
MS,Total,40-44,9,55
MS,Total,45-49,9,75
MS,Total,50-54,9,101
MS,Total,55-59,9,133
MS,Total,60-64,9,167
MS,Total,65-69,9,178
MS,Total,70-74,9,203
MS,Total,75-79,9,192
MS,Total,80-84,9,222
MS,Total,85-89,9,159
MS,Total,90+,9,161
MS,Total,0,10,27
MS,Total,1-4,10,9
MS,Total,5-9,10,5
MS,Total,10-14,10,3
MS,Total,15-19,10,18
MS,Total,20-24,10,38
MS,Total,25-29,10,39
MS,Total,30-34,10,33
MS,Total,35-39,10,48
MS,Total,40-44,10,57
MS,Total,45-49,10,74
MS,Total,50-54,10,96
MS,Total,55-59,10,129
MS,Total,60-64,10,172
MS,Total,65-69,10,183
MS,Total,70-74,10,205
MS,Total,75-79,10,199
MS,Total,80-84,10,231
MS,Total,85-89,10,167
MS,Total,90+,10,190
MS,Total,0,11,34
MS,Total,1-4,11,3
MS,Total,5-9,11,4
MS,Total,10-14,11,6
MS,Total,15-19,11,12
MS,Total,20-24,11,20
MS,Total,25-29,11,31
MS,Total,30-34,11,30
MS,Total,35-39,11,49
MS,Total,40-44,11,52
MS,Total,45-49,11,61
MS,Total,50-54,11,71
MS,Total,55-59,11,92
MS,Total,60-64,11,121
MS,Total,65-69,11,144
MS,Total,70-74,11,162
MS,Total,75-79,11,138
MS,Total,80-84,11,147
MS,Total,85-89,11,96
MS,Total,90+,11,96
MS,Total,0,12,38
MS,Total,1-4,12,8
MS,Total,5-9,12,8
MS,Total,10-14,12,2
MS,Total,15-19,12,18
MS,Total,20-24,12,31
MS,Total,25-29,12,34
MS,Total,30-34,12,47
MS,Total,35-39,12,53
MS,Total,40-44,12,62
MS,Total,45-49,12,73
MS,Total,50-54,12,121
MS,Total,55-59,12,126
MS,Total,60-64,12,167
MS,Total,65-69,12,193
MS,Total,70-74,12,214
MS,Total,75-79,12,205
MS,Total,80-84,12,198
MS,Total,85-89,12,138
MS,Total,90+,12,126
MT,Total,0,1,55
MT,Total,1-4,1,6
MT,Total,5-9,1,6
MT,Total,10-14,1,8
MT,Total,15-19,1,26
MT,Total,20-24,1,45
MT,Total,25-29,1,34
MT,Total,30-34,1,44
MT,Total,35-39,1,68
MT,Total,40-44,1,59
MT,Total,45-49,1,70
MT,Total,50-54,1,87
MT,Total,55-59,1,124
MT,Total,60-64,1,116
MT,Total,65-69,1,127
MT,Total,70-74,1,144
MT,Total,75-79,1,187
MT,Total,80-84,1,155
MT,Total,85-89,1,136
MT,Total,90+,1,94
MT,Total,0,2,56
MT,Total,1-4,2,6
MT,Total,5-9,2,5
MT,Total,10-14,2,10
MT,Total,15-19,2,29
MT,Total,20-24,2,34
MT,Total,25-29,2,29
MT,Total,30-34,2,32
MT,Total,35-39,2,51
MT,Total,40-44,2,58
MT,Total,45-49,2,73
MT,Total,50-54,2,91
MT,Total,55-59,2,103
MT,Total,60-64,2,124
MT,Total,65-69,2,140
MT,Total,70-74,2,144
MT,Total,75-79,2,143
MT,Total,80-84,2,147
MT,Total,85-89,2,94
MT,Total,90+,2,81
MT,Total,0,3,64
MT,Total,1-4,3,13
MT,Total,5-9,3,9
MT,Total,10-14,3,10
MT,Total,15-19,3,28
MT,Total,20-24,3,51
MT,Total,25-29,3,52
MT,Total,30-34,3,61
MT,Total,35-39,3,43
MT,Total,40-44,3,62
MT,Total,45-49,3,71
MT,Total,50-54,3,100
MT,Total,55-59,3,117
MT,Total,60-64,3,118
MT,Total,65-69,3,166
MT,Total,70-74,3,173
MT,Total,75-79,3,157
MT,Total,80-84,3,172
MT,Total,85-89,3,126
MT,Total,90+,3,114
MT,Total,0,4,71
MT,Total,1-4,4,11
MT,Total,5-9,4,7
MT,Total,10-14,4,12
MT,Total,15-19,4,22
MT,Total,20-24,4,46
MT,Total,25-29,4,38
MT,Total,30-34,4,34
MT,Total,35-39,4,47
MT,Total,40-44,4,62
MT,Total,45-49,4,54
MT,Total,50-54,4,89
MT,Total,55-59,4,107
MT,Total,60-64,4,123
MT,Total,65-69,4,143
